,operation_name,Address,Zip,en_intensity_ekWh_sqft,lat,lng,dim_operation_type,dim_City,dim_organization,tot_floor_area_ft2
4312,Doon - Employee Services,299 Doon Valley Drive,N2G4M4,53.37322392292089,43.3816986,-80.4377365,12,366,169,11770.0
4313,Doon - Industrial Skills,299 Doon Valley Drive,N2G4M4,53.3731677832532,43.3816986,-80.4377365,12,366,169,576.0
4314,Doon - Recreational Centre,299 Doon Valley Drive,N2G4M4,53.37321875087271,43.4453617,-80.4790151,12,366,169,18377.0
4315,Doon - Service/Power House,299 Doon Valley Drive,N2G4M4,53.3732137256627,43.3816986,-80.4377365,12,366,169,6443.0
4316,Doon - Student Services,299 Doon Valley Drive,N2G4M4,25.1565223574365,43.4453617,-80.4790151,28,366,169,497.0
4317,Doon - Student Services,299 Doon Valley Drive,N2G4M4,25.156595668843003,43.4453617,-80.4790151,12,366,169,33146.0
4318,Doon - Wood Working,299 Doon Valley Drive,N2G4M4,24.43349535488911,43.3816986,-80.4377365,12,366,169,8534.0
4319,Doon Main Building,299 Doon Valley Drive,N2G4M4,53.3732205792699,43.3816986,-80.4377365,28,366,169,38684.0
4320,Doon Main Building,299 Doon Valley Drive,N2G4M4,53.3732214478012,43.3816986,-80.4377365,12,366,169,245471.0
4321,Guelph Campus,460 Speedvale Ave. West,N1H6N6,18.0349128579659,43.5382881,-80.2942581,28,1002,169,1036.0
4322,Guelph Campus,460 Speedvale Ave. West,N1H6N6,18.0349548168176,43.5382881,-80.2942581,12,1002,169,23474.0
4323,Ingersoll Campus,420 Thomas Street,N5C3J7,21.774748522348,43.0254744,-80.8960479,12,915,169,1510.0
4324,South Campus,850 Fountain St. South,N3H0A8,14.217184632290499,43.3837357,-80.4003983,28,446,169,12184.0
4325,South Campus,850 Fountain St. South,N3H0A8,14.217123951533699,43.3837357,-80.4003983,12,446,169,85069.0
4326,Waterloo Campus main Building,108 University Ave. East,N2J2W2,24.0356021946622,43.4787216,-80.5182724,28,43,169,274.0
4327,Waterloo Campus main Building,108 University Ave. East,N2J2W2,24.0354419026722,43.4787216,-80.5182724,12,43,169,45403.0
4328,Waterloo Campus Masonry Centre,108 University Ave. East,N2J2W2,23.6234962842845,43.4787216,-80.5182724,12,43,169,4135.0
4329,Waterloo Campus Roofing Centre,108 University Ave. East,N2J2W2,18.240274619228998,43.4787216,-80.5182724,12,43,169,3149.0
4330,Doon - Service/Power House,299 Doon Valley Drive,N2G4M4,53.373260896478904,43.3816986,-80.4377365,6,366,169,867.0
4331,Doon - Recreational Centre,300 Doon Valley Drive,N2G4M5,53.3732215856826,43.3922348,-80.40568540000002,6,366,169,11836.0
4332,Doon Main Building,299 Doon Valley Drive,N2G4M4,53.373221551655995,43.4453617,-80.4790151,24,366,169,104286.0
4333,Doon Main Building,299 Doon Valley Drive,N2G4M4,53.37322110346021,43.3816986,-80.4377365,6,366,169,257622.0
4334,Doon - Recreational Centre,299 Doon Valley Drive,N2G4M4,53.373220789577395,43.3816986,-80.4377365,4,366,169,72718.0
4335,Doon - Employee Services,299 Doon Valley Drive,N2G4M4,53.373218617083204,43.3816986,-80.4377365,6,366,169,2237.0
4336,Doon - Industrial Skills,299 Doon Valley Drive,N2G4M4,53.373210684844,43.3816986,-80.4377365,24,366,169,2598.0
4337,Doon Main Building,299 Doon Valley Drive,N2G4M4,53.3732079748469,43.3816986,-80.4377365,4,366,169,1676.0
4338,Doon - Industrial Skills,299 Doon Valley Drive,N2G4M4,53.3731698749533,43.3816986,-80.4377365,6,366,169,830.0
4339,Doon - Early Childhood Education,299 Doon Valley Drive,N2G4M4,34.404995631737,43.3816986,-80.4377365,6,366,169,3693.0
4340,Doon - Student Services,299 Doon Valley Drive,N2G4M4,25.156597253593002,43.3816986,-80.4377365,6,366,169,8089.0
4341,Doon - Student Services,299 Doon Valley Drive,N2G4M4,25.1565429629975,43.3816986,-80.4377365,24,366,169,498.0
4342,Doon - Wood Working,299 Doon Valley Drive,N2G4M4,24.433501501978608,43.3816986,-80.4377365,24,366,169,40134.0
4343,Doon - Wood Working,299 Doon Valley Drive,N2G4M4,24.433497223016506,43.3816986,-80.4377365,6,366,169,10174.0
4344,Waterloo Campus Marsland Building,108 University Ave. East,N2J2W2,24.0703447893333,43.4787216,-80.5182724,24,43,169,15000.0
4345,Waterloo Campus main Building,108 University Ave. East,N2J2W2,24.0354436394697,43.4787216,-80.5182724,24,43,169,43175.0
4346,Waterloo Campus main Building,108 University Ave. East,N2J2W2,24.0354434664495,43.4787216,-80.5182724,6,43,169,48821.0
4347,Waterloo Campus Masonry Centre,108 University Ave. East,N2J2W2,23.6235129148182,43.4790289,-80.5179316,24,43,169,6157.0
4348,Waterloo Campus Masonry Centre,108 University Ave. East,N2J2W2,23.6234843646353,43.4787216,-80.5182724,6,43,169,1404.0
4349,Doon - Automation Tooling,299 Doon Valley Drive,N2G4M4,22.546878482382606,43.3816986,-80.4377365,6,366,169,13557.0
4350,Doon - Automation Tooling,299 Doon Valley Drive,N2G4M4,22.54687422228681,43.4453617,-80.4790151,24,366,169,34472.0
4351,Ingersoll Campus,420 Thomas Street,N5C3J7,21.775212928299,43.025425,-80.8963318,6,915,169,3746.0
4352,Ingersoll Campus,420 Thomas Street,N5C3J7,21.775094347940307,43.025425,-80.8963318,24,915,169,8621.0
4353,Waterloo Campus Roofing Centre,108 University Ave. East,N2J2W2,18.240292309067602,43.4787216,-80.5182724,24,43,169,11349.0
4354,Waterloo Campus Roofing Centre,108 University Ave. East,N2J2W2,18.240269964413,43.4787216,-80.5182724,6,43,169,1483.0
4355,Guelph Campus,460 Speedvale Ave. West,N1H6N6,18.0349552724039,43.5382881,-80.2942581,24,1002,169,69438.0
4356,Guelph Campus,460 Speedvale Ave. West,N1H6N6,18.034954426503198,43.5382881,-80.2942581,6,1002,169,40274.0
4357,South Campus,850 Fountain St. South,N3H0A8,14.2171297266479,43.3837357,-80.4003983,6,446,169,84615.0
4358,South Campus,850 Fountain St. South,N3H0A8,14.2171279783832,43.3837357,-80.4003983,24,446,169,105796.0
4359,Greenstone Building,2400 Nipigon Road,P7C4W1,56.39686447451589,48.3993874,-89.268959,12,703,640,5672.0
4360,Shuniah Building,1450 Nakina Drive,P7C4W1,34.980891398282104,48.403179200000004,-89.2700729,6,703,640,388706.0
4361,Conmee Building,2100 Nipigon Road,P7C4W1,32.408023255814,48.399707799999995,-89.2689743,6,703,640,4628.0
4362,Aviation Centre of Excellence (ACE),2003 Derek Burney Drive,P7K1A5,29.7205626226333,48.37814470000001,-89.32702320000001,6,703,640,57780.0
4363,Sibley Hall (Residence),960 William Street,P7C4W1,29.294632329068108,48.4001198,-89.2675781,18,703,640,73668.0
4364,Neebing Building,1001 Emo Drive,P7C4W1,29.0717747753413,48.40796599999999,-89.25657079999998,4,703,640,62236.0
4365,Lake of the Woods,900 Golf Course Road,P9N3X7,22.8267924903153,49.753944399999995,-94.4796524,6,775,640,14746.0
4366,Dorion Building,1901 Sibley Drive,P7C4W1,15.843895176605699,48.40293120000001,-89.2651291,6,703,640,79566.0
4367,McIntyre Building,950 William Street,P7C4W1,13.3149072381294,48.3991733,-89.24697540000003,6,703,640,75013.0
4368,É.é.p. Madeleine-de-Roybon/é.s.p. Milles-Iles,"72, rue Gilmour",K7M9G6,21.5257471197501,44.2423706,-76.5259094,13,623,388,54999.0
4369,ÉÉP & ESP & EIP L'Équinoxe,412 Pembroke St W,K8A5N6,28.954060454313197,45.823391,-77.12093349999998,13,672,388,74309.0
4370,ÉÉP & ESP L'Académie de la Seigneurie,"731, rue des Pommiers",K0A1M0,25.005517027078,45.3052222,-75.09055440000002,13,21,388,99027.0
4371,ÉÉP & ÉSP Louis-Riel,"1655, chemin Bearbrook",K1B4N3,54.7762045784196,45.4407082,-75.5717926,13,610,388,120802.0
4372,EEP & ESP Maurice-Lapointe,17 Bridgestone Drive,K2M0E9,35.8808465006291,45.2787704,-75.859581,13,1166,388,27000.0
4373,ÉÉP Carrefour Jeunesse,"927, rue St-Jean",K4K1P4,27.2142151132103,45.542881,-75.28866579999998,13,107,388,43044.0
4374,ÉÉP Charlotte Lemieux,"2093, promenade Bel-Air",K2C0X2,23.0643879867605,45.3626449,-75.76310240000002,13,610,388,59534.0
4375,ÉÉP Cité Jeunesse & ESP Marc-Garneau,30 Fullerton Avenue,K8V1E4,23.2572784318474,44.114463799999996,-77.55590059999999,13,617,388,81224.0
4376,ÉÉP de Kanata,"1385, Terrace Halton",K2K2P9,23.7972494930007,45.34809110000001,-75.9365997,13,1166,388,40598.0
4377,ÉÉP De La Rivière Castor,100 rue Maheu,K0A1W0,24.1309752245886,45.2764549,-75.2867203,13,511,388,32998.0
4378,ÉÉP Des Sentiers,"2159, rue Nantes",K4A4C4,13.432797487625999,45.4590187,-75.4619217,13,157,388,52225.0
4379,ÉÉP et ÉSP Le Sommet,894 boulevard Cécile,K6A3R5,27.180076445222397,45.60321810000001,-74.5980225,13,706,388,64195.0
4380,ÉÉP Francojeunesse,"119, rue Osgoode",K1N6S3,19.6659844047613,45.4243546,-75.6802979,13,610,388,63558.0
4381,ÉÉP Gabrielle-Roy,"3395, avenue Daoust",K1T4A8,34.1333106801996,45.3491745,-75.6357117,13,610,388,51736.0
4382,ÉÉP Jeanne-Sauvé,"1917, promenade Gardenway",K4A2Y7,27.4815799284337,45.4653358,-75.4862595,13,157,388,52518.0
4383,ÉÉP Le Prélude,6025 Longleaf,K1W1G3,31.9584287179675,45.4379959,-75.52991490000002,13,157,388,45961.0
4384,ÉÉP Le Trillium,"135, rue Alice",K1L7X5,16.0194537024598,45.4400406,-75.6703186,13,200,388,47133.0
4385,ÉÉP L'Odyssée,1770 promenade Grey Nuns,K1C1C3,15.4431530244467,45.4681625,-75.5365372,13,157,388,58188.0
4386,ÉÉP Marie-Curie,860 ave Colson,K1G1R7,26.377169346487108,45.3990479,-75.6302795,13,610,388,50373.0
4387,ÉÉP Michaëlle-Jean,11 chemin Claridge,K2J5A3,24.869649328518506,45.2875404,-75.72629549999998,13,610,388,52000.0
4388,ÉÉP Nouvel-Horizon,433 Boulevard Cartier,K6A1V9,22.666523844509,45.606819200000004,-74.60507199999998,13,706,388,28610.0
4389,ÉÉP Rose des Vents,1650 Second Street E,K6H2C3,41.7508514780788,45.031478899999996,-74.6935272,13,1195,388,29775.0
4390,ÉÉP Séraphin-Marion,2147 Loyola Ave,K1J7W3,14.9624172680161,45.4525534,-75.5905916,13,203,388,76994.0
4391,ÉÉP Terre des Jeunes,33 Lochiel Street East,K0C1A0,21.605281570433693,45.3058701,-74.6310501,13,1001,388,45466.0
4392,ÉÉP Trille des bois,140 rue Genest,K1L7Y9,19.4081137499843,45.440219899999995,-75.6699677,13,610,388,35499.0
4393,ÉSP & ÉÉP De La Salle,501 ancienne rue St-Patrick,K1N8R3,24.8607206962499,45.4356575,-75.6858215,13,610,388,210789.0
4394,ÉSP & EIP Omer-Deslauriers,159 Chesterton Dr,K2E7E6,21.931436945044197,45.3505783,-75.71637729999998,13,880,388,110976.0
4395,ÉSP et  ÉÉP L'Héritage,1111 Chemin Montreal,K6H1E2,21.690391773090802,45.0193443,-74.6997223,13,1195,388,76047.0
4396,ÉSP et ÉÉP Gisèle-Lalonde,"500, boulevard Millenum",K4A4X3,25.9674055778503,45.4669838,-75.446022,13,610,388,155000.0
4397,ÉSP L'Alternative,"307, rue Montgomery",K1L7W8,21.533970562848396,45.432517,-75.6677337,13,200,388,31215.0
4398,Pavillon Francojeunesse,339 rue Wilbrod,K1N6M6,20.9667972250188,45.4280586,-75.67984770000002,13,610,388,14999.0
4399,Siège Social du CEPEO & EA Le Carrefour,"2445, blvd Saint-Laurent",K1G6C3,30.9341847310108,45.3814659,-75.62687679999998,12,610,388,150000.0
4400,ÉÉC Ange-Gabriel,1830 Meadowvale Boulevard,L5N7L2,15.1561890532825,43.6142883,-79.7495575,13,277,293,35765.0
4401,ÉÉC Cardinal-Léger,345 The Country Way,N2E2S3,30.283893142729998,43.40753170000001,-80.48191070000001,13,366,293,34993.0
4402,ÉÉC Corpus-Christi,362 Hillside Avenue,L1J6L7,17.2190764246587,43.8814735,-78.8710022,13,282,293,38297.0
4403,EEC du Sacre-Coeur,98 Essex St,M6G1T3,41.9461031873452,43.6678696,-79.4241028,13,831,293,48373.0
4404,ÉÉC du Sacré-Cœur - Ferme,25 Linden Street,M4Y1V5,16.409640019947,43.6702995,-79.3770981,13,831,293,21251.0
4405,ÉÉC du Sacré-Cœur (2),310 Fitch Street,L3C4W5,15.2108674858509,42.9945793,-79.2708054,13,27,293,46041.0
4406,ÉÉC du Sacré-Cœur (3),34 Miller Drive,L7G5P7,17.707678780352897,43.6305092,-79.8878713,13,895,293,38955.0
4407,EEC Etobicoke,59 Clement Road,M9R1Y5,36.03849917632321,43.6794701,-79.55950159999998,13,831,293,27254.0
4408,ÉÉC Frère-André,273 Cundles Road East,L4M6L1,16.1734864527341,44.4141006,-79.68270109999997,13,499,293,44681.0
4409,ÉÉC Georges-Étienne-Cartier,250 Gainsborough Road,M4L3C6,20.9901982803871,43.6778984,-79.3194275,13,831,293,29299.0
4410,ÉÉC Immaculée-Conception,153 Church Street,L2R3E2,25.3209282817793,43.163551299999995,-79.24114229999998,13,1089,293,24950.0
4411,ÉÉC Jean-Paul II,1001 Hutchison Ave,L1N2A3,22.5402659223875,43.8778381,-78.92563630000002,13,666,293,28467.0
4412,ÉÉC Le-Petit-Prince,79 Avro Road,L6A1Y3,17.310204744004,43.850311299999994,-79.5242767,13,1248,293,33393.0
4413,ÉÉC Mère-Élisabeth-Bruyère,280 Glenridge Drive,N2J3W4,21.371260939372,43.4830208,-80.5119858,13,43,293,25671.0
4414,ÉÉC Monseigneur-de-Laval,135 Bendamere Avenue,L9C1N4,16.3622883128469,43.2346274,-79.89191059999997,13,667,293,51218.0
4415,ÉÉC Monseigneur-Jamot,186 Romaine Street,K9J2C4,17.8567600284228,44.2920609,-78.3202896,13,307,293,20017.0
4416,ÉÉC Notre-Dame,400 Cumberland Avenue,L8M2A2,26.936573114980803,43.2419093,-79.83558289999998,13,667,293,38997.0
4417,ÉÉC Notre-Dame-de-la-Jeunesse (1),7374 Wilson Crescent,L1S6S5,15.269777329382801,43.069133799999996,-79.1023178,13,694,293,36360.0
4418,ÉÉC Notre-Dame-de-la-Jeunesse (2),71 Ritchie Avenue,L2G4S1,17.168139371795302,43.85483170000001,-79.03614040000002,13,823,293,31477.0
4419,ÉÉC René-Lamoureux,385 Meadows Boulevard,L4Z1G5,21.0887283238409,43.6061287,-79.62950129999999,13,277,293,34146.0
4420,EEC Saint Noel Chabanel,30 Thistledown Blvd,M9V2R9,5.91824157639283e-06,43.7367783,-79.5607224,13,831,293,32104.0
4421,ÉÉC Saint-Antoine,4572 Portage Road,L2E6A8,12.640221895060199,43.1079979,-79.0955276,13,694,293,24649.0
4422,ÉÉC Sainte-Croix,351 Lafontaine Road West,L9M1R3,26.167623472603694,44.7574158,-80.0540085,13,1019,293,19977.0
4423,ÉÉC Sainte-Jeanne-d'Arc,25 Laurelcrest Street,L6S4C4,21.5060320946882,43.7103424,-79.73718259999998,13,451,293,40957.0
4424,ÉÉC Sainte-Madeleine,1 Ness Drive,M3A2W1,15.8081944095898,43.761970500000004,-79.32267,13,749,293,39891.0
4425,ÉÉC Sainte-Marguerite-Bourgeoys & EEC Brantford,60 Clench Avenue,L3R9C1,38.7177514077104,43.1250305,-80.2692566,13,457,293,14119.0
4426,ÉÉC Sainte-Marguerite-Bourgeoys (1),111 John Button Boulevard,L2T2V5,20.7130272166503,43.8640213,-79.35819240000002,13,510,293,37380.0
4427,ÉÉC Sainte-Marguerite-Bourgeoys (2),12 Burleigh Hill Drive,N3T1B8,18.1451367149607,43.1337585,-79.2195969,13,1089,293,21413.0
4428,ÉÉC Sainte-Marguerite-d'Youville,755 Royal York Road,M8Y2T3,25.85534025419111,43.6359596,-79.5060501,13,1016,293,35158.0
4429,ÉÉC Sainte-Marie (1),165 Queen Street North,N3Y3Y7,26.866515937132807,42.83955,-80.31259920000002,13,827,293,22285.0
4430,ÉÉC Sainte-Marie (2),336 Maurice Drive,L6K2X3,22.6047038807298,43.4425011,-79.6862488,13,281,293,32672.0
4431,ÉÉC Saint-François-d'Assise,58 Empress Avenue,L3B1K9,16.2111718542754,42.9804497,-79.2309723,13,27,293,32575.0
4432,ÉÉC Saint-Jean,90 Walton Drive,L4G3K4,19.7218077727761,44.0060616,-79.4639282,13,747,293,35019.0
4433,ÉÉC Saint-Jean-Baptiste,1910 Broad Hollow Gate,L5L3T4,22.465937610536297,43.54374310000001,-79.66663359999998,13,277,293,33777.0
4434,ÉÉC Saint-Jean-de-Lalande,500 Sandhurst Circle,M1S3Y7,25.509694520123,43.80524060000001,-79.2641678,13,1107,293,28707.0
4435,ÉÉC Saint-Joseph,210 Elizabeth Street,L3K2C3,27.5949358138517,42.892952,-79.2346954,13,161,293,24197.0
4436,ÉÉC Saint-Louis,54 Dufferin Street,L9M1H4,32.8574513043358,44.7814407,-79.9195938,13,662,293,20623.0
4437,EEC Saint-Nicolas,720 Woodward Avenue,L9T3Z7,19.4696915300918,43.5283203,-79.8768463,13,1205,293,30634.0
4438,ÉÉC Saint-Noël-Chabanel (1),640 Trico Drive,N3H5P2,21.44354980957689,43.4037895,-80.3391571,13,446,293,30089.0
4439,ÉÉC Saint-Noël-Chabanel (2),1300 Wilson Avenue,M3M1H5,18.086261823067602,43.72449870000001,-79.49456020000002,13,749,293,27663.0
4440,ÉÉC Saint-Philippe,901 Francis Road,L7T3Y3,36.3950306142655,43.3228531,-79.8261108,13,92,293,26468.0
4441,ÉÉC Saint-René-Goupil,221 Scottsdale Drive,N1G3A1,19.460121565510896,43.52127460000001,-80.24162290000002,13,1002,293,32834.0
4442,ÉÉC Samuel-de-Champlain,275 Park Street,L3V5W1,16.477458271772303,44.6152458,-79.4355316,13,418,293,33152.0
4443,EEC St-Michel,29 Meadowvale Road,M1C3C1,9.66654694184176,43.7774506,-79.1569595,13,831,293,31606.0
4444,EIC & ESC Sainte Trinite,2600 Grand Oak Trail,L6M0J4,0.024685906462883,43.4370956,-79.77233890000002,13,281,293,61322.0
4445,ÉSAC Mère-Teresa,50 Lisgar Court,L8T4Y4,21.160411285576,43.2135974,-79.82785609999998,13,667,293,57360.0
4446,ÉSC & ÉÉC Nouvelle-Alliance,249 Anne Street North,L4N0B5,19.7021852242784,44.39635850000001,-79.7168884,13,499,293,79997.0
4447,ÉSC & ÉÉC Père-René-de-Galinée,"450 Maple Grove Road, RR 32",N3H4R7,16.0052855858864,43.42454910000001,-80.3817215,13,446,293,77995.0
4448,ÉSC & ÉÉC Renaissance,700 Bloomington Road,L4G0E1,21.0350088348021,43.959041600000006,-79.4836273,13,747,293,71203.0
4449,ÉSC & ÉÉC Saint-Charles-Garnier,4101 Baldwin Street South,L1J6L7,27.4178809353964,43.9169464,-78.9578018,13,666,293,86326.0
4450,ÉSC & ÉÉC Sainte-Famille,1780 Meadowvale Boulevard,L5N7K8,20.7500049427608,43.6140404,-79.746933,13,277,293,102494.0
4451,ÉSC & EIC Jean-Vanier,620 River Rd,L3B5N6,14.705072635174401,43.008827200000006,-79.23525240000002,13,27,293,100136.0
4452,ÉSC ÉÉC Monseigneur-de-Charbonnel,110 Drewry Avenue,M2M1C8,18.4519819112472,43.7866211,-79.4235687,13,749,293,144290.0
4453,PS Ryan Paquette,52 Pearl Street South,L8P3W8,23.493021084165,43.2587982,-79.88274419999998,12,667,293,12346.0
4454,01 ÉÉC Saint-Joseph - CLOSED,1965 rue Lajoie,K0B1J0,31.8137267073982,45.63896939999999,-74.89070129999998,13,798,360,18018.0
4455,02 ÉÉC Saint-Victor,38 rue St-Paul,K0B1A0,21.6895294476587,45.5570984,-74.88034820000001,13,1033,360,31872.0
4456,03 FERMÉ ÉÉC Saint-Bernardin- closed,"245, Regional Road 22",K0B1N0,17.3008775541306,45.457199100000004,-74.8002396,13,994,360,8890.0
4457,04 ÉÉC Saint-Gregoire,50 rue Home,K0B1R0,15.3532614699612,45.5218697,-74.649437,13,821,360,38384.0
4458,05 ÉÉC La Source,"17095, ch. McLean, R.R.1",K0C1W0,13.0491813480996,45.2683601,-74.96227259999998,13,219,360,20085.0
4459,06 ÉÉC Notre-Dame-du-Rosaire,"9, Concession Ouest",K0A1R0,22.9178633406438,45.2155304,-75.15183259999998,13,1030,360,18266.0
4460,07 ÉÉC Saint-Albert,116 rue Principale,K0A3C0,13.301564554523699,45.25434110000001,-75.1239319,13,1178,360,22700.0
4461,08 ÉÉC Saint-Viateur,205 chemin Limoges,K0A2M0,14.0974691160479,45.34735870000001,-75.26247409999998,13,1109,360,37588.0
4462,"09 Saint-Viateur, E. sep. (Annexe-Rue Mable)",139 rue Mable,K0A2M0,4.38826912642431,45.3349075,-75.2544556,13,1109,360,16587.0
4463,10 ÉÉCE Pavillon Saint-Jean,"1045, rue Notre-Dame",K0A1W0,20.6034335908405,45.2743378,-75.2739563,13,511,360,38848.0
4464,11 ÉÉCE Pavillon La Croisée,"1215, rue Saint-Augustin",K0A1W0,15.0089165339833,45.2756424,-75.2758179,13,511,360,36952.0
4465,12 ÉÉC Sacre-Coeur,"2233, rue Dollard",K0A1E0,14.306518222632999,45.4367905,-75.1577148,13,726,360,34326.0
4466,13 ÉÉC Sainte-Félicite,1647 rue Landry,K0A1N0,20.5032869997333,45.5088005,-75.21951290000001,13,659,360,39212.0
4467,14 ÉÉC Du Rosaire,2410 chemin du Lac,K0A3N0,21.6098113159061,45.4940643,-75.15554809999998,13,1095,360,12522.0
4468,15 ÉÉC Saint-Mathieu,"3155, chemin Gendron",K0A2A0,10.1665931221387,45.4394954,-75.24798229999998,13,104,360,29008.0
4469,16 ÉÉC Saint-Joseph,"3250, rue Principale",K0A3K0,17.6703499858442,45.5722351,-75.12997440000002,13,1217,360,18692.0
4470,19 ÉÉC Cure-Labrosse,"5050, rue Fatima",K0B1P0,27.4366851925803,45.4996185,-74.47069549999998,13,284,360,17494.0
4471,21 ÉÉC Saint-Jean-Baptiste,"35, rue Longueuil",K0B1K0,10.5293834686799,45.6182823,-74.69231690000002,13,537,360,34293.0
4472,24 ÉÉC Saint-Paul,"260, rue Main",K0B1L0,15.273803962721301,45.5340157,-74.9965363,13,535,360,30515.0
4473,27 ÉÉC Saint-Isidore,20 rue de l'Ecole,K0C2B0,21.7266504438999,45.38420870000001,-74.9063187,13,951,360,26752.0
4474,28 ÉÉC Sainte-Trinite,"879, rue St-Joseph",K4K1C2,14.2333161166746,45.5472978,-75.2871885,13,107,360,72559.0
4475,29 ÉÉC Saint-Joseph,"1008, chemin Russell nord",K4R1C8,12.4644662675981,45.268901799999995,-75.3652725,13,952,360,42043.0
4476,31 ÉÉC Saint-Paul,133 rue Laurier,K0A1M0,18.002017063428,45.3159308,-75.0828301,13,21,360,40450.0
4477,32 ÉÉC Sainte-Euphemie,"215, rue Laurier",K0A1M0,16.355499457646403,45.3208046,-75.0831985,13,21,360,36672.0
4478,34 ÉÉC Marie-Tanguay,"1500, boulevard Holy Cross",K6H2X1,23.277720700266197,45.035880999999996,-74.7001343,13,1195,360,46468.0
4479,35 ÉÉC Notre-Dame,"420, 15e rue ouest",K6J3K5,14.221521664366,45.033699,-74.752121,13,1195,360,44175.0
4480,36 ÉÉC Saint-Gabriel CLOSED/FERME,"1335, avenue Reneal",K6H3L5,18.666301664236,45.0368004,-74.739502,13,1195,360,19375.0
4481,38 ÉÉC Sainte-Therese - CLOSED,"1320, rue Lisieux",K6J4Z4,31.8405158172877,45.0325356,-74.7509003,13,1195,360,23088.0
4482,40 ÉÉC Sainte-Lucie,"17337, Dow St, R.R.1",K0C1P0,16.126778540374698,45.0759201,-74.7796631,13,1195,360,21775.0
4483,44 ÉÉC Sainte-Marguerite-Bourgeois - CLOSED,82 rue Bon Pasteur,K6A2K5,17.095241563688,45.6073875,-74.61584470000003,13,706,360,29439.0
4484,45 ÉÉC Paul VI,"500, rue Principale est",K6A1A9,15.812183563749,45.6100084,-74.6021002,13,706,360,71956.0
4485,46 ÉÉC Elda-Rouleau,"115, rue Sandfield",K0C1A0,18.102795441347602,45.309680900000004,-74.62947079999998,13,1001,360,50009.0
4486,"47 ÉÉC Laurier-Carriere, E - CLOSED/SOLD","3301,  ch. du  Comté  23",K0B1H0,3.60974196612264,45.3605255,-74.50864279999998,13,67,360,19062.0
4487,49 ÉÉC Saint-Bernard- CLOSED/SOLD,"7, rue Robert",K0C1T0,1.37737444518845,45.2902184,-74.8541718,13,445,360,15919.0
4488,52 ÉÉC de l'Ange-Gardien,"4831, Second Line Road",K0C1Z0,17.2774963919583,45.2472305,-74.50187679999998,13,967,360,39901.0
4489,"57 Édifice Jean XXIII, E. sep.","610, avenue McConnell",K6H4M1,10.9894745417286,45.02562329999999,-74.71559140000002,13,1195,360,56736.0
4490,71 ÉSC et ÉIC de Casselman,778 rue Brébeuf,K0A1M0,21.4541323515395,45.3157539,-75.0877609,13,21,360,163857.0
4491,72 ÉSC et ÉIC Embrun,"1276, rue St-Jacques",K0A1W0,18.9767205241153,45.271480600000004,-75.2739334,13,511,360,89745.0
4492,73 ÉSCR et ÉIC de Hawkesbury,"572, rue Kitchener",K6A2P3,20.554951221715697,45.606666600000004,-74.6235428,13,706,360,159704.0
4493,74 ÉSC et ÉIC de Plantagenet,"6150, ch. de comté 17",K0B1L0,16.509459329023,45.5357818,-74.9992082,13,535,360,155344.0
4494,75 ÉSC L'Escale et ÉIC Pavillon Rockland,"1535, avenue du Parc",K4K1C3,9.930920183133539,45.5501328,-75.28649140000002,13,107,360,152093.0
4495,77 ÉSC et ÉIC La Citadelle,"510, avenue McConnell",K6H4M1,15.797511868654599,45.0231133,-74.7134705,13,1195,360,168800.0
4496,82 ÉSC Le Relais,"100, rue McNab",K0C1A0,18.607049179896396,45.315360999999996,-74.6364365,13,1001,360,73485.0
4497,Bureau central,"875, chemin de comté 17",K0B1K0,26.152249816999504,45.5232222,-74.6658047,12,537,360,42475.0
4498,CÉFEO Campus Casselman,"750, rue Principale",K0A1M0,41.152680526754104,45.3142929,-75.0878906,13,21,360,10118.0
4499,CÉFEO Campus Cornwall (Sainte-Croix),"124, rue Anthony",K6H5K1,13.913283301054001,45.026432,-74.69297790000002,13,1195,360,38028.0
4500,CÉFEO Campus Hawkesbury,"429, rue Abbott",K6A2E2,26.1149187281979,45.605632799999995,-74.58991999999998,13,706,360,18944.0
4501,École catholique de l'Enfant-Jésus,"161, chemin Airport",P8N0A2,14.881221892037,49.7922745,-92.7561874,13,682,559,22507.0
4502,École catholique Franco-Supérieur,"220, rue Elgin",P7A0A4,39.5967160743604,48.44062810000001,-89.2149506,13,703,559,34638.0
4503,École Immaculée-Conception,"119, chemin Lily Pad Lake",P0T1T0,16.6646166720648,49.41594600000001,-91.6587439,13,372,559,7976.0
4504,École secondaire catholique de La Vérendrye,175 rue High Nord,P7A8C8,26.530262932575003,48.44391629999999,-89.2293777,13,703,559,57763.0
4505,Siège social,175 rue High Nord,P7A8C8,26.530262932575003,48.44391629999999,-89.2293777,12,703,559,2406.0
4506,"Administration Office, Education permanente, Atelier, Garderie (Timmins)","896, promenade Riverside",P4N3W2,29.053351620117105,48.4766273,-81.36279300000002,12,971,396,33896.0
4507,Alternative Education (Kapuskasing),"73, rue Queen",P5N1H4,16.6195906428459,49.4196701,-82.42800140000001,13,390,396,6027.0
4508,"Andre-Cary, École","39, rue Murdock",P5N1H9,21.8657276312004,49.421299,-82.430481,13,390,396,31893.0
4509,"Anicet-Morin, Ecole","1070, avenue Power",P4R1B4,17.1635457975179,48.4764557,-81.3677979,13,971,396,40364.0
