,organization,operation_name,operation_type,Address,City,Zip,en_intensity_ekWh_sqft,en_intensity_ekWh_sqft_pct_rank,lat,long
2994,City of Temiskaming Shores,Fire Station,Fire stations and associated offices and facilities,468 Georgina Avenue,Haileybury,P0J1K0,18.338347948488,41.317898486197684,47.4487686,-79.6357117
2995,City of Temiskaming Shores,Fire Station,Fire stations and associated offices and facilities,30 Wellington Street,New Liskeard,P0J1P0,16.1939904498333,34.016028495102404,47.5083008,-79.6732025
2996,City of Temiskaming Shores,Goodman Pumping Station (132 Jaffray),Facilities related to the pumping of sewage,0 Goodman Street,Temiskaming Shores,P0J1P0,135.475,82.8250401284109,47.516667,-79.68333299999999
2997,City of Temiskaming Shores,Groom Sewage Pumping Station (North Cobalt),Facilities related to the pumping of sewage,2 Con. Lot 12. Groom Drive,Haileybury,P0J1K0,77.62,75.36115569823436,47.421814000000005,-79.62758640000001
2998,City of Temiskaming Shores,Haileybury Library Building,Public libraries,545 Lakeshore Road,Haileybury,P0J1K0,9.144709081918599,9.337860780984721,47.451110799999995,-79.6333237
2999,City of Temiskaming Shores,Harbour Building,"Storage facilities where equipment or vehicles are maintained, repaired or stored",000 Farr Drive,Temiskaming Shores,P0J1K0,12.1244522348817,24.76993865030675,47.4424241,-79.62710299999999
3000,City of Temiskaming Shores,Industrial Park Water Well Pumps,Facilities related to the pumping of water,533 Brazeau Blvd,Dymond,P0J1P0,0.0,29.6969696969697,47.5047082,-79.70378989999999
3001,City of Temiskaming Shores,Industrial Water Pump,Facilities related to the pumping of water,437142C Hawn Dr.,Dymond,P0J1P0,0.0,29.6969696969697,47.5049889,-79.6984374
3002,City of Temiskaming Shores,Industrial Water Pump / Well Pump,Facilities related to the pumping of water,12 Brazeau Street,Dymond,P0J1P0,0.0,29.6969696969697,47.5047082,-79.70378989999999
3003,City of Temiskaming Shores,Library Building,Public libraries,50 Whitewood,New Liskeard,P0J1P0,13.1404317262838,20.543293718166375,47.50842670000001,-79.6726456
3004,City of Temiskaming Shores,Mechanical Sewage Treatment Plant,Facilities related to the treatment of sewage,00-275 View Street,Temiskaming Shores,P0J1K0,291.564444444444,87.74373259052925,47.4447441,-79.63059229999999
3005,City of Temiskaming Shores,Medical Center,"Administrative offices and related facilities, including municipal council chambers",285 Whitewood Avenue,New Liskeard,P0J1P0,8.9927338073287,12.702078521939955,47.5087051,-79.6823273
3006,City of Temiskaming Shores,Medical Center,"Administrative offices and related facilities, including municipal council chambers",95 Meridian,Haileybury,P0J1K0,6.67478861245206,8.237105465742879,47.4392662,-79.63204959999999
3007,City of Temiskaming Shores,Montgomery Sewage Station,Facilities related to the treatment of sewage,00-125 Montgomery Street,New Liskeard,P0J1P0,685.645833333333,94.70752089136492,47.5027657,-79.6768036
3008,City of Temiskaming Shores,Niven Sewage Station,Facilities related to the treatment of sewage,00-185 Niven Street,New Liskeard,P0J1P0,135.335833333333,80.22284122562674,47.511230499999996,-79.67904659999999
3009,City of Temiskaming Shores,NL Reservoir (177102 Shepherdson),Facilities related to the treatment of water,1 Con. Lot NH 16,New Liskeard,P0J1P0,202.294166666667,89.87012987012987,47.516667,-79.68333299999999
3010,City of Temiskaming Shores,Pool and Fitness Center,Indoor swimming pools,00 Cedar Street - 77 Wellington,New Liskeard,P0J1P0,100.779653514506,76.2962962962963,43.530151399999994,-80.2523422
3011,City of Temiskaming Shores,Public Works Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",200 Lakeshore,New Liskeard,P0J1P0,107.688124052235,97.08588957055214,47.5040398,-79.67939759999999
3012,City of Temiskaming Shores,Public Works Garage - Main Shop,"Storage facilities where equipment or vehicles are maintained, repaired or stored",501 Broadway,Haileybury,P0J1K0,34.963137676988,77.45398773006134,47.4497604,-79.6390533
3013,City of Temiskaming Shores,Public Works Main Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",000 Lakeshore,New Liskeard,P0J1P0,6.5529061102831605,13.880368098159508,47.5020409,-79.68110659999999
3014,City of Temiskaming Shores,PW Complex / Community Hall / Offices / Fire Hall,Fire stations and associated offices and facilities,181 - 110 Drive in Theatre,Dymond,P0J1P0,17.505066099648303,38.557435440783614,47.5379486,-79.67147829999999
3015,City of Temiskaming Shores,Quonset Hut Public Works Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",000 Lakeshore,New Liskeard,P0J1P0,2.8160416666666697,6.595092024539879,47.5020409,-79.68110659999999
3016,City of Temiskaming Shores,Riverside Place,Community centres,55 Whitewood Avenue,New Liskeard,P0J1P0,16.6281032866144,39.050131926121374,47.5088734,-79.668683
3017,City of Temiskaming Shores,Sail Boat Office (club),"Administrative offices and related facilities, including municipal council chambers",H-305 Farr Drive / G-400 Farr Drive,Haileybury,P0J1K0,14.402273152391501,23.710546574287914,47.447055799999994,-79.63076020000001
3018,City of Temiskaming Shores,Sewage Lagoon,Facilities related to the treatment of sewage,177304 Bedard Road,New Liskeard,P0J1P0,8726.41666666667,97.49303621169916,47.52001360000001,-79.6957675
3019,City of Temiskaming Shores,Sewage Lagoon Filtration Station,Facilities related to the treatment of sewage,543083 Proctor's Road,Haileybury,P0J1K0,1708.97916666667,96.93593314763231,47.4251367,-79.6198833
3020,City of Temiskaming Shores,Sewage Pumping Station,Facilities related to the pumping of sewage,783595 Gray Road,Dymond,P0J1P0,1279.0,95.58587479935795,47.522854,-79.6745743
3021,City of Temiskaming Shores,Small Office Food Bank & Park Washroom,"Administrative offices and related facilities, including municipal council chambers",400 Morissette Drive,Haileybury,P0J1K0,0.895264116575592,1.308698999230177,47.4359016,-79.6352005
3022,City of Temiskaming Shores,Station Sewage Pumping Station (North Cobalt),Facilities related to the pumping of sewage,"2 Con. Lot 10, Station Street",Temiskaming Shores,P0J1K0,7.203928571428571,61.396468699839495,47.4240204,-79.64155989999999
3023,City of Temiskaming Shores,Water Filtration Plant and Well Pumps,Facilities related to the treatment of water,00-305 McCamus,New Liskeard,P0J1P0,216.75201535508597,90.38961038961037,47.506855,-79.6852493
3024,City of Temiskaming Shores,Water Reservoir / Pump House,Facilities related to the pumping of water,00 Niven Street,Temiskaming Shores,P0J1K0,184.664615384615,84.34343434343434,47.5086931,-79.6791927
3025,City of Temiskaming Shores,Water Treatment / Low & High Pump,Facilities related to the treatment of water,322 Browning Street,Temiskaming Shores,P0J1K0,1178.65262298286,97.92207792207792,47.4504242,-79.63374329999999
3026,City of Temiskaming Shores,Water Treatment / Reservoir / Well Pump,Facilities related to the treatment of water,00-286 Raymond Street,Dymond,P0J1P0,254.031618458333,91.68831168831169,47.542516,-79.6718185
3027,City of Temiskaming Shores,Whitewood Pumping Station,Facilities related to the pumping of sewage,000 Whitewood,New Liskeard,P0J1P0,204.9328,87.47993579454254,47.5085716,-79.670517
3028,City of Thorold,Allanburg Community Centre,Community centres,1560 Falls Street,Thorold,L0S1A0,27.1052793726087,70.00879507475814,43.0779152,-79.20826720000001
3029,City of Thorold,Arenas,Indoor ice rinks,70 Front Street North,Thorold,L2V4A7,49.277532685032995,88.0710659898477,43.12813189999999,-79.2006378
3030,City of Thorold,Battle of Beaverdams Park,Performing arts facilities,Sullivan Avenue,Thorold,L2V4A7,0.6292887029288701,2.2222222222222223,43.1228741,-79.2143856
3031,City of Thorold,C. E. Grose Park,Community centres,48 McMann Drive/0 Ann St,Thorold,L2V4A7,80.2886221982652,97.97713280562886,43.1266641,-79.2078772
3032,City of Thorold,City Hall,"Administrative offices and related facilities, including municipal council chambers",3540 Schmon Parkway,Thorold,L2V4Y6,13.905150477778498,22.86374133949192,43.1166458,-79.23959350000001
3033,City of Thorold,Darlene Ryan Port Robinson Community Centre,Community centres,40 Cross Street,Thorold,L2V4A7,22.5492376487785,59.19085312225154,43.111561,-79.240681
3034,City of Thorold,Fire Station #1,Fire stations and associated offices and facilities,16 Towpath Street,Thorold,L2V4A7,22.87519120005,53.69545859305433,43.1244316,-79.20178220000001
3035,City of Thorold,Fire Station #2,Fire stations and associated offices and facilities,701 Allanburg Road,Thorold,L2V4A7,11.515039031379096,18.34372217275156,43.0887794,-79.1999207
3036,City of Thorold,Fire Station #3,Fire stations and associated offices and facilities,7 River Street/39 Bridge St E,Thorold,L2V4A7,20.542897087174,47.37310774710596,43.0389671,-79.2100372
3037,City of Thorold,Fire Station #4,Fire stations and associated offices and facilities,2189 Highway 20,Thorold,L2V4A7,17.284630408925,38.11219946571683,43.1238768,-79.2001271
3038,City of Thorold,Future Seniors Centre,Community centres,8 Carleton Street South,Thorold,L2V4A7,6.51188206647711,11.081794195250659,43.1241035,-79.19751740000001
3039,City of Thorold,Lakeview Cemetery,"Storage facilities where equipment or vehicles are maintained, repaired or stored",3651 Thorold Townline Road,Thorold,L2V4A7,3.92680481283422,8.895705521472392,43.13298289999999,-79.1997997
3040,City of Thorold,Lakeview Cemetery,"Administrative offices and related facilities, including municipal council chambers",3651 Thorold Townline Road,Thorold,L2V4A7,13.221752903907099,20.78521939953811,43.13298289999999,-79.1997997
3041,City of Thorold,Lock 7 Tourism,Community centres,50 Chapel Street South,Thorold,L2V4A7,28.4529613187991,72.5593667546174,43.1213837,-79.19521329999999
3042,City of Thorold,McMillan Park,Community centres,Carleton Street South/0 Chapel St S,Thorold,L2V4A7,74.19444444444441,97.53737906772207,43.1225732,-79.1953884
3043,City of Thorold,McMillan Park,Cultural facilities,Carleton Street North,Thorold,L2V4A7,24.4444444444444,65.49912434325745,43.1299547,-79.1980469
3044,City of Thorold,Operations,"Administrative offices and related facilities, including municipal council chambers",1543 Beaverdams Road,Thorold,L2V4A7,14.997712941147098,25.250192455735178,43.1079278,-79.2068312
3045,City of Thorold,Parks Barn,"Storage facilities where equipment or vehicles are maintained, repaired or stored",47 Front Street North/0 Front St N,Thorold,L2V4A7,14.8708745694485,31.671779141104288,43.1302531,-79.2006457
3046,City of Thorold,Seniors Centre,Community centres,1 Ormond Street South,Thorold,L2V4A7,11.5923849535465,22.955145118733512,43.1246758,-79.1991882
3047,City of Thorold,South Confederation Park,Community centres,Confederation Avenue,Thorold,L2V4A7,3.30955585464334,6.1565523306948124,43.1109695,-79.221138
3048,City of Thorold,Sullivan Park,Community centres,Elgin Street,Thorold,L2V4A7,4.57650273224044,8.003518029903255,43.1201868,-79.2088247
3049,City of Thorold,Thorold Outdoor Aquatic Centre,Cultural facilities,111 Richmond Street,Thorold,L2V4A7,88.5370095425156,97.37302977232923,43.1173212,-79.21140439999999
3050,City of Thunder Bay,101 S Syndicate (POA),"Administrative offices and related facilities, including municipal council chambers",101 S Syndicate Ave,Thunder Bay,P7E1C5,17.3724278817643,32.87143956889915,48.382610299999996,-89.2479782
3051,City of Thunder Bay,1032 Memorial Ave - Storm Water Lift Stn,Facilities related to the pumping of water,1032 Memorial Ave - Harbourview EXP,Thunder Bay,P7B4A4,0.0,29.6969696969697,48.4062881,-89.2456512
3052,City of Thunder Bay,125 S Syndicate Ave (CIT),"Administrative offices and related facilities, including municipal council chambers",125 Syndicate Ave S,Thunder Bay,P7E6H8,11.4518385003605,17.090069284064665,48.382583600000004,-89.2479782
3053,City of Thunder Bay,2070 Rockcliff,Facilities related to the pumping of water,2070 Rockcliff,Thunder Bay,P7C5K4,0.0,29.6969696969697,48.3307686,-89.35052490000001
3054,City of Thunder Bay,20th Side Rd - Neebing  Pumping Station,Facilities related to the pumping of water,511 20th Side Rd,Thunder Bay,P7K1H6,0.0,29.6969696969697,48.3174057,-89.36064909999999
3055,City of Thunder Bay,2389 Sleeping Giant Parkway Pumping Station,Facilities related to the pumping of water,2389 Sleeping Giant Pkwy,Thunder Bay,P7C5K4,0.0,29.6969696969697,48.40796599999999,-89.25657079999999
3056,City of Thunder Bay,381 Current River Lift,Facilities related to the pumping of sewage,381 Rita St,Thunder Bay,P7A2H8,0.0,29.614767255216687,48.4633141,-89.1865158
3057,City of Thunder Bay,529 High Street Pump,Facilities related to the pumping of water,529 High St,Thunder Bay,P7B3M1,0.0,29.6969696969697,48.418914799999996,-89.2382507
3058,City of Thunder Bay,55+ Centre,Indoor recreational facilities,700 River St,Thunder Bay,P7A3S6,24.6284574682924,41.00529100529101,48.4494304,-89.23866629999999
3059,City of Thunder Bay,711 William St Pumping Station,Facilities related to the pumping of water,711 William St,Thunder Bay,P7C3X6,0.0,29.6969696969697,48.3991559,-89.24853329999999
3060,City of Thunder Bay,868 Chamberlain St Pump,Facilities related to the pumping of water,868 Chamberlain St,Thunder Bay,P7A3A2,0.0,29.6969696969697,48.4566167,-89.2128884
3061,City of Thunder Bay,Archives,"Administrative offices and related facilities, including municipal council chambers",235 Vickers St N,Thunder Bay,P7C6A4,20.20269319484,42.26327944572749,48.3862419,-89.251297
3062,City of Thunder Bay,Armstrong EMS,Ambulance stations and associated offices and facilities,"65 Queen Street, PO Box 6",Armstrong,P0T1A0,7.06276794657763,8.185053380782918,50.30363079999999,-89.0365829
3063,City of Thunder Bay,Arthur St EMS,Ambulance stations and associated offices and facilities,1543 Arthur St,Thunder Bay,P7E5N5,54.302869222595994,92.52669039145908,48.38097379999999,-89.25792690000002
3064,City of Thunder Bay,Balmoral Police Station,Police stations and associated offices and facilities,1200 Balmoral St,Thunder Bay,P7B5Z5,42.078233178268704,79.90867579908677,48.4129866,-89.25870239999999
3065,City of Thunder Bay,Beardmore EMS,Ambulance stations and associated offices and facilities,133 Main St,Beardmore,P0T1G0,8.19508047874536,11.032028469750893,49.604358700000006,-87.9573288
3066,City of Thunder Bay,Beck St EMS,Ambulance stations and associated offices and facilities,181 Beck St,Thunder Bay,P7A2J7,24.604435111423804,43.77224199288256,48.4500809,-89.1948395
3067,City of Thunder Bay,Broadway Pumping Station,Facilities related to the pumping of water,1265 Broadway Ave,Thunder Bay,P7K1L8,0.0,29.6969696969697,48.3527067,-89.3142685
3068,City of Thunder Bay,Brodie St Library,Public libraries,216 Brodie St S,Thunder Bay,P7E1C2,23.9391024660632,59.59252971137521,48.3821182,-89.24638370000001
3069,City of Thunder Bay,Brown Street Fire Station,Fire stations and associated offices and facilities,1321 Brown St,Thunder Bay,P7E2M4,32.3599618180796,76.49154051647373,48.3669319,-89.28160859999998
3070,City of Thunder Bay,Canada Games Complex,Indoor swimming pools,420 Winnipeg Ave,Thunder Bay,P7B6B7,70.5026752161066,54.074074074074076,48.4235344,-89.2410355
3071,City of Thunder Bay,Central Ave Pump - Storm Water Lift Stn,Facilities related to the pumping of water,Crn of Central and Memoral,Thunder Bay,P7B3Z7,0.0,29.6969696969697,48.424350700000005,-89.2358932
3072,City of Thunder Bay,Churchill Pool,Indoor swimming pools,130 Churchill Dr W,Thunder Bay,P7C1V5,177.895364309487,95.55555555555556,48.3898845,-89.2832244
3073,City of Thunder Bay,City Hall,"Administrative offices and related facilities, including municipal council chambers",500 Donald St E,Thunder Bay,P7E5V3,39.883759743350296,80.98537336412626,48.3825185,-89.2465428
3074,City of Thunder Bay,Conmee EMS,Ambulance stations and associated offices and facilities,Fire #5750 Hwy 11/17,Conmee,P0T1W0,3.10984666666667,2.8469750889679712,48.4727516,-89.6356125
3075,City of Thunder Bay,County Park #16,Public libraries,1020 Dawson Rd,Thunder Bay,P7B1K6,2.9409425,2.3769100169779285,48.4516602,-89.25361629999999
3076,City of Thunder Bay,County Park #17,Public libraries,1020 Dawson Rd,Thunder Bay,P7B1K6,7.3730725,6.621392190152801,48.4516602,-89.25361629999999
3077,City of Thunder Bay,Crn James and Victoria Pumping Station,Facilities related to the pumping of water,135 N James St,Thunder Bay,P7C4T1,0.0,29.6969696969697,48.3842621,-89.28965759999998
3078,City of Thunder Bay,Current River Arena,Indoor ice rinks,425 Grenville Ave,Thunder Bay,P7A2B9,47.169767788777705,86.04060913705584,48.4662514,-89.188652
3079,City of Thunder Bay,Current River Community Centre,Community centres,450 Dewe Ave,Thunder Bay,P7A2G7,36.400230770531294,83.2014072119613,48.4671151,-89.19028809999999
3080,City of Thunder Bay,Delaney Arena,Indoor ice rinks,300 Legion Track Dr/200 Hyde Park Ave,Thunder Bay,P7E1Y2,56.6078944543476,92.89340101522842,48.3776354,-89.2648378
3081,City of Thunder Bay,Duke St Reservoir,Facilities related to the pumping of water,84 Duke St,Thunder Bay,P7A4J5,0.0,29.6969696969697,48.441421500000004,-89.2334137
3082,City of Thunder Bay,EMS HQ,Ambulance stations and associated offices and facilities,401 Donald St,Thunder Bay,P7E5V1,16.1470840636503,22.77580071174377,48.3826523,-89.2437057
3083,City of Thunder Bay,Fort William Gardens,Indoor ice rinks,901 Miles St E,Thunder Bay,P7C1J9,53.5505663300012,90.86294416243656,48.3856016,-89.25006619999999
3084,City of Thunder Bay,Front and Egan Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",155 Front St,Thunder Bay,P7A2P3,56.8122923104533,90.6441717791411,48.4430542,-89.2067337
3085,City of Thunder Bay,Front St Administration Building,"Administrative offices and related facilities, including municipal council chambers",155 Front St,Thunder Bay,P7A2P3,37.1953196301125,77.75211701308699,48.4431634,-89.2066992
3086,City of Thunder Bay,Geraldton EMS,Ambulance stations and associated offices and facilities,"815 Main St, Box 1350",Geraldton,P0T1M0,28.624730045937905,54.44839857651246,49.7079544,-86.95346070000001
3087,City of Thunder Bay,Grandview Arena,Indoor ice rinks,300 Madeline St,Thunder Bay,P7A5Y9,37.1063494434946,68.78172588832487,48.4504623,-89.2344437
3088,City of Thunder Bay,Greenstone EMS (Longlac),Ambulance stations and associated offices and facilities,"105 Skinner Ave, PO Box 640",Longlac,P0T2A0,35.38150690874971,71.88612099644128,49.781503,-86.5350069
3089,City of Thunder Bay,Grenville Ave Dam,Facilities related to the pumping of water,Grenville Ave,Thunder Bay,P7C5K4,0.0,29.6969696969697,48.40796599999999,-89.25657079999999
3090,City of Thunder Bay,Hazelwood Reservoir,Facilities related to the pumping of water,169 Hazelwood Dr,Thunder Bay,P7G1Y5,0.0,29.6969696969697,48.4643165,-89.2795288
3091,City of Thunder Bay,Hodder Ave PUC,Facilities related to the pumping of water,650 Hodder Ave,Thunder Bay,P7A1W1,0.0,29.6969696969697,48.4743309,-89.1819839
3092,City of Thunder Bay,Hodder Ave Stand,Facilities related to the pumping of water,650 Hodder Ave,Thunder Bay,P7A1W1,0.0,29.6969696969697,48.4743309,-89.1819839
3093,City of Thunder Bay,Hodder Avenue Fire Station,Fire stations and associated offices and facilities,300 Hodder Ave,Thunder Bay,P7A1T3,40.134937715883005,87.62243989314337,48.4609997,-89.1819561
3094,City of Thunder Bay,Human Resources,"Administrative offices and related facilities, including municipal council chambers",141 May St S,Thunder Bay,P7E1A9,28.3263191489362,65.1270207852194,48.3825413,-89.24552399999999
3095,City of Thunder Bay,Jackpine Community Centre,Community centres,260 Jackpine Rd,Thunder Bay,P7G1P6,25.0118189130727,65.96306068601582,48.4181747,-89.33908840000001
3096,City of Thunder Bay,James Street Fire Station,Fire stations and associated offices and facilities,501 Churchill Dr W,Thunder Bay,P7C1W2,31.520509207240003,74.35440783615316,48.3901078,-89.28967639999999
3097,City of Thunder Bay,John Jumbo Community Centre,Community centres,330 Toivo St,Thunder Bay,P7B6K8,11.620077424384995,23.043095866314864,48.453064000000005,-89.2736511
3098,City of Thunder Bay,Junot Ave EMS,Ambulance stations and associated offices and facilities,105 Junot St S,Thunder Bay,P7B4X6,14.2033088441266,18.50533807829181,48.4452896,-89.2537308
3099,City of Thunder Bay,Junot Avenue Fire Station,Fire stations and associated offices and facilities,20 Junot Ave N,Thunder Bay,P7A7L1,47.380391174326704,93.1433659839715,48.4484482,-89.2481308
3100,City of Thunder Bay,Manitouwadge EMS,Ambulance stations and associated offices and facilities,"1 Paramedic Lane, PO Box 548",Manitouwadge,P0T2C0,18.6290660377358,25.26690391459075,49.1273804,-85.8254395
3101,City of Thunder Bay,Mapleward Fire Station,Fire stations and associated offices and facilities,3000 Government Rd,Thunder Bay,P7G1V5,23.2074862167559,54.58593054318789,48.4704018,-89.37443540000001
3102,City of Thunder Bay,Mapleward Solid Waste and Recycling Bomag Building,"Storage facilities where equipment or vehicles are maintained, repaired or stored",5405 Mapleward Rd,Thunder Bay,P7G1R8,7.955777142857139,16.641104294478527,48.4414654,-89.36925939999999
3103,City of Thunder Bay,Mapleward Solid Waste and Recycling Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",5405 Mapleward Rd,Thunder Bay,P7G1R8,16.0754711593375,34.58588957055215,48.431751299999995,-89.36799620000001
3104,City of Thunder Bay,Mapleward Solid Waste& Recycling Admin Building/Kiosk,"Administrative offices and related facilities, including municipal council chambers",5405 Mapleward Rd,Thunder Bay,P7G1R8,94.30550348367308,96.15088529638183,48.431751299999995,-89.36799620000001
3105,City of Thunder Bay,Marathon EMS,Ambulance stations and associated offices and facilities,"26 Peninsula Rd, PO Box 459",Marathon,P0T2E0,5.77024366471735,6.761565836298933,48.7181168,-86.37759399999999
3106,City of Thunder Bay,Mary J L Black Library (new),Public libraries,901 Edward St S,Thunder Bay,P7E6R2,24.1703189439057,60.27164685908318,48.37146,-89.2787323
3107,City of Thunder Bay,Mary J L Black Library (old),Public libraries,151 Brock St W,Thunder Bay,P7E4H9,6.89053668732329,5.772495755517826,48.368503600000004,-89.2800522
3108,City of Thunder Bay,McIntyre Reservoir,Facilities related to the pumping of water,1210 Dawson Rd,Thunder Bay,P7G1H7,0.0,29.6969696969697,48.4560749,-89.2642353
3109,City of Thunder Bay,Mountdale - InOps,"Storage facilities where equipment or vehicles are maintained, repaired or stored",410 Mountdale Ave,Thunder Bay,P7E6G8,58.541932532695206,90.87423312883436,48.3783767,-89.2949963
3110,City of Thunder Bay,Mountdale - Parks/Mechanics,"Storage facilities where equipment or vehicles are maintained, repaired or stored",410 Mountdale Ave,Thunder Bay,P7E6G8,33.7750022722222,75.99693251533742,48.37835689999999,-89.2948074
3111,City of Thunder Bay,Mountdale Administration Building,"Administrative offices and related facilities, including municipal council chambers",410 Mountdale Ave,Thunder Bay,P7E6G8,29.8336388664099,67.28252501924558,48.37835689999999,-89.2948074
3112,City of Thunder Bay,Nakina EMS,Ambulance stations and associated offices and facilities,"204-B Thornton St, Box 429",Nakina,P0T2H0,9.92563333333333,13.167259786476867,50.1790009,-86.7079926
3113,City of Thunder Bay,Neebing Arena,Indoor ice rinks,1715 Bowlker Rd,Thunder Bay,P7K1L4,35.9830565881028,66.24365482233503,48.35670089999999,-89.3611374
3114,City of Thunder Bay,Neebing Fire Station,Fire stations and associated offices and facilities,2065 - 20th Side Rd,Thunder Bay,P7K1H6,28.30402189026589,67.2306322350846,48.3641434,-89.36108399999999
3115,City of Thunder Bay,Neebing Fire Station TEMP,Fire stations and associated offices and facilities,2065 - 20th Side Rd,Thunder Bay,P7K1H6,36.1836,83.52626892252893,48.3640062,-89.3613881
3116,City of Thunder Bay,Nipigon EMS,Ambulance stations and associated offices and facilities,"125 HOGAN RD, UNIT R",Nipigon,P0T2J0,24.2954303400312,42.704626334519574,49.015007000000004,-88.2743454
3117,City of Thunder Bay,North Central Fire Station,Fire stations and associated offices and facilities,60 Water St S,Thunder Bay,P7B6E8,25.236333405308198,59.83971504897596,48.4339714,-89.2183228
3118,City of Thunder Bay,North End Community Centre,Community centres,954 Huron Ave,Thunder Bay,P7A6L4,37.2403352634744,84.78452066842567,48.4605141,-89.21805570000001
3119,City of Thunder Bay,North McIntyre,Community centres,2051 Government Rd,Thunder Bay,P7G2E9,19.2481436987755,47.6693051890941,48.4713783,-89.31057740000001
3120,City of Thunder Bay,North Neebing Community Centre,Community centres,2145 Rosslyn Rd,Thunder Bay,P7K1H6,17.764029693664803,42.74406332453825,48.3625946,-89.3642349
3121,City of Thunder Bay,Oliver Road Community Centre,Community centres,563 Oliver Rd,Thunder Bay,P7B2H2,19.5809903251296,49.16446789797713,48.4276886,-89.2480927
3122,City of Thunder Bay,Ontario St Pump,Facilities related to the pumping of water,Ontario St,Thunder Bay,P7C5K4,0.0,29.6969696969697,48.3959534,-89.23872150000001
3123,City of Thunder Bay,Parks North,"Storage facilities where equipment or vehicles are maintained, repaired or stored",645 Cumberland St N,Thunder Bay,P7A4S2,19.026662713677197,43.71165644171778,48.4523849,-89.19089509999999
3124,City of Thunder Bay,Parks North,"Administrative offices and related facilities, including municipal council chambers",645 Cumberland St N,Thunder Bay,P7A4S2,18.467768362134105,37.028483448806774,48.4523849,-89.19089509999999
3125,City of Thunder Bay,Port Arthur Arena,Indoor ice rinks,420 Lisgar St,Thunder Bay,P7B6T4,55.814586722174,92.38578680203042,48.4238968,-89.2386703
3126,City of Thunder Bay,Red Rock EMS,Ambulance stations and associated offices and facilities,"4 Taylor St, Box 217",Red Rock,P0T2P0,28.320767944727105,53.02491103202846,48.940546,-88.2611489
3127,City of Thunder Bay,Roland St,Ambulance stations and associated offices and facilities,1118 Roland St,Thunder Bay,P7B5M4,25.398250161393104,46.619217081850536,48.4019699,-89.2567368
3128,City of Thunder Bay,Shuniah EMS,Ambulance stations and associated offices and facilities,1700A Lakeshore Dr,Shuniah,P7A0T1,5.356101052631581,6.049822064056939,48.5312386,-88.9503937
3129,City of Thunder Bay,South Neebing Community Centre,Community centres,1841 Mountain Rd,Thunder Bay,P7J1A8,12.345068889847699,24.978012313104657,48.316989899999996,-89.34690859999999
3130,City of Thunder Bay,TCSL Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",625 Cumberland St N,Thunder Bay,P7A4S2,17.9314640157315,40.72085889570553,48.4518013,-89.19200129999999
3131,City of Thunder Bay,Terrace Bay EMS,Ambulance stations and associated offices and facilities,"20 Cartier Dr, Box 400",Terrace Bay,P0T2W0,17.740326164874602,24.19928825622776,48.782417,-87.1025149
3132,City of Thunder Bay,Thunder Bay Community Auditorium,Auditoriums,1 Paul Shaffer Dr,Thunder Bay,P7B6C7,24.0688006921035,61.904761904761905,48.423111,-89.2422562
3133,City of Thunder Bay,Traffic Control and Streetlighting,"Administrative offices and related facilities, including municipal council chambers",625 Cumberland St N,Thunder Bay,P7A4S2,18.0789670754991,35.33487297921478,48.4518013,-89.19200129999999
3134,City of Thunder Bay,Transit Adminstration,"Administrative offices and related facilities, including municipal council chambers",570 Fort William Rd,Thunder Bay,P7B2Z8,24.262854158198905,54.118552732871436,48.4155137,-89.2368912
3135,City of Thunder Bay,Transit Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",570 Fort William Rd,Thunder Bay,P7B2Z8,24.0564293368365,57.1319018404908,48.416851,-89.23609920000001
3136,City of Thunder Bay,Upsala EMS,Ambulance stations and associated offices and facilities,20 North Rd,Upsala,P0T2Y0,25.047452068617602,45.195729537366546,49.066667,-90.4916669
3137,City of Thunder Bay,Vale Community Centre,Community centres,420 Vale Ave,Thunder Bay,P7C5E7,18.23441344212469,44.59102902374671,48.3966141,-89.2885132
3138,City of Thunder Bay,Vickers Heights Community Centre,Community centres,1695 Broadway Ave,Thunder Bay,P7K1M6,27.927642290766002,71.32805628847845,48.355464899999994,-89.3388824
3139,City of Thunder Bay,Vickers Street Fire Station,Fire stations and associated offices and facilities,330 Vickers St N,Thunder Bay,P7C4B2,39.182439396279996,86.55387355298309,48.3883705,-89.2509918
3140,City of Thunder Bay,Victoriaville Civic Centre,"Administrative offices and related facilities, including municipal council chambers",111 Syndicate Ave S,Thunder Bay,P7E6S4,20.291234893201306,42.80215550423402,48.3825989,-89.2479782
3141,City of Thunder Bay,Volunteer Pool,Indoor swimming pools,180 Martha St,Thunder Bay,P7A8C1,51.0024571499171,26.66666666666667,48.4462433,-89.23737340000001
3142,City of Thunder Bay,Volunteer Pool Community Centre,Community centres,180 Martha St,Thunder Bay,P7A8C1,17.965843505535894,43.18381706244503,48.4462433,-89.23737340000001
3143,City of Thunder Bay,Waterfront Parkade,Parking garages,18 Court St N,Thunder Bay,P7C5K4,104.610713221221,91.22807017543859,48.4363861,-89.2216263
